bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15,house_age,renovation_age,is_renovated,total_rooms,living_ratio,basement_ratio
3,1.0,1020,5870,1.0,0,0,3,6,1020,0,1941,0,98155,47.741,-122.314,1160,6901,85,0,0,4.0,0.1737649063032368,0.0
4,3.0,1530,8306,2.0,0,0,3,7,1530,0,2010,0,98042,47.3528,-122.146,1930,6925,16,0,0,7.0,0.1842041897423549,0.0
3,2.5,3380,7074,2.0,0,0,3,8,2200,1180,1999,0,98019,47.7462,-121.978,2060,6548,27,0,0,5.5,0.4778060503251343,0.3491124260355029
3,2.5,1320,1683,2.0,0,0,3,8,1270,50,2004,0,98106,47.5357,-122.365,1320,2206,22,0,0,5.5,0.7843137254901961,0.0378787878787878
4,2.5,2550,5395,2.0,0,0,3,8,2550,0,2001,0,98065,47.5355,-121.874,2850,6109,25,0,0,6.5,0.4726598702502317,0.0
3,1.5,2390,4600,2.0,0,0,3,8,1750,640,1920,1995,98118,47.5383,-122.268,1690,5220,106,31,1,4.5,0.5195652173913043,0.2677824267782426
4,2.5,2080,4080,1.0,0,0,5,7,1040,1040,1962,0,98144,47.572,-122.29,1340,4080,64,0,0,6.5,0.5098039215686274,0.5
5,1.5,1930,4500,1.5,0,0,3,8,1930,0,1929,0,98112,47.6401,-122.303,2083,4500,97,0,0,6.5,0.4288888888888889,0.0
3,1.5,1290,7100,1.0,0,0,3,6,1290,0,1954,0,98198,47.4227,-122.332,1300,7183,72,0,0,4.5,0.1816901408450704,0.0
3,1.75,1540,6930,1.0,0,0,3,7,1250,290,1944,0,98115,47.6782,-122.278,1760,6930,82,0,0,4.75,0.2222222222222222,0.1883116883116883
2,1.5,1820,8867,2.0,0,0,3,7,1820,0,1921,0,98168,47.4764,-122.269,1430,9288,105,0,0,3.5,0.2052554415247547,0.0
4,2.5,2330,4606,2.0,0,0,3,8,2330,0,2004,0,98031,47.3934,-122.184,2330,5783,22,0,0,6.5,0.5058619192357794,0.0
3,2.0,1840,6000,1.0,0,0,4,6,1840,0,1908,1944,98136,47.5508,-122.392,2010,6000,118,82,1,5.0,0.3066666666666666,0.0
3,2.25,1580,4379,2.0,0,0,4,8,1580,0,1994,0,98029,47.5694,-122.005,1770,4187,32,0,0,5.25,0.3608129709979447,0.0
3,1.0,1820,5750,1.0,0,0,3,7,1120,700,1918,0,98116,47.5773,-122.383,1500,5750,108,0,0,4.0,0.3165217391304348,0.3846153846153846
3,2.75,1960,2500,1.5,0,0,5,7,1410,550,1926,0,98103,47.6744,-122.353,2040,5000,100,0,0,5.75,0.784,0.2806122448979591
3,2.5,2180,5496,2.0,0,0,3,8,2180,0,1994,0,98029,47.5723,-122.007,2120,5496,32,0,0,5.5,0.3966521106259097,0.0
3,1.75,1460,4692,1.0,0,0,3,7,1460,0,1988,0,98055,47.472,-122.192,1600,4557,38,0,0,4.75,0.3111679454390452,0.0
4,2.75,2475,4276,2.0,0,0,3,7,2475,0,2014,0,98002,47.345,-122.21,2475,4000,12,0,0,6.75,0.5788119738072965,0.0
2,1.0,770,3325,1.0,0,0,3,7,770,0,1918,0,98122,47.6102,-122.299,960,4800,108,0,0,3.0,0.231578947368421,0.0
4,2.5,2970,29163,2.0,0,0,3,9,2970,0,1993,0,98053,47.6717,-122.025,3100,31105,33,0,0,6.5,0.1018413743442032,0.0
3,1.0,1140,10320,1.0,0,0,4,7,1140,0,1963,0,98034,47.7168,-122.196,1140,10412,63,0,0,4.0,0.1104651162790697,0.0
3,1.0,1080,7486,1.5,0,0,3,6,990,90,1942,0,98146,47.4838,-122.335,1170,7800,84,0,0,4.0,0.1442693026983703,0.0833333333333333
4,2.75,2180,8475,1.0,0,0,4,7,1330,850,1987,0,98031,47.4045,-122.174,1500,7140,39,0,0,6.75,0.2572271386430678,0.3899082568807339
4,2.5,2660,10452,2.0,0,0,3,9,2660,0,1993,0,98052,47.6972,-122.104,2890,9025,33,0,0,6.5,0.2544967470340604,0.0
4,3.5,3010,6202,2.0,0,0,3,9,3010,0,2005,0,98029,47.5533,-121.993,2520,5001,21,0,0,7.5,0.4853273137697517,0.0
5,1.0,2550,4623,2.5,0,0,4,9,2550,0,1905,0,98122,47.6092,-122.294,1570,3875,121,0,0,6.0,0.5515898767034393,0.0
3,2.75,1830,1850,2.0,0,0,3,10,1690,140,2011,0,98027,47.5307,-122.074,2310,2680,15,0,0,5.75,0.9891891891891892,0.0765027322404371
3,1.0,1030,8400,1.0,0,0,4,7,1030,0,1963,0,98056,47.5364,-122.173,1270,8400,63,0,0,4.0,0.1226190476190476,0.0
3,1.75,1880,30346,1.0,0,0,3,8,1880,0,1988,0,98001,47.3515,-122.291,2260,5883,38,0,0,4.75,0.0619521518486785,0.0
4,2.5,2210,8465,1.0,0,0,3,8,1490,720,1990,0,98092,47.2647,-122.221,2210,7917,36,0,0,6.5,0.2610750147666864,0.3257918552036199
5,2.5,2780,9272,2.0,0,0,3,8,2780,0,2014,0,98126,47.5168,-122.378,1150,8460,12,0,0,7.5,0.2998274374460742,0.0
4,2.25,2240,8300,2.0,0,0,3,8,2240,0,1978,0,98011,47.7746,-122.197,2340,8500,48,0,0,6.25,0.2698795180722891,0.0
3,1.75,1150,10466,1.0,0,0,5,7,1150,0,1959,0,98006,47.5531,-122.177,1350,10384,67,0,0,4.75,0.1098796101662526,0.0
3,2.25,1450,7562,2.0,0,0,3,7,1450,0,1994,0,98056,47.5038,-122.189,1650,7625,32,0,0,5.25,0.1917482147580005,0.0
2,1.0,1110,9920,1.0,0,0,5,6,700,410,1942,0,98056,47.5454,-122.192,2830,10091,84,0,0,3.0,0.1118951612903225,0.3693693693693693
4,3.5,3150,6202,2.0,0,0,3,7,3150,0,2005,0,98042,47.3993,-122.162,2950,5940,21,0,0,7.5,0.5079006772009029,0.0
3,2.25,1422,3677,2.0,0,0,3,7,1422,0,2012,0,98092,47.3204,-122.178,1677,3677,14,0,0,5.25,0.3867283111231983,0.0
2,2.0,1460,1085,2.0,0,0,3,8,950,510,2014,0,98112,47.6205,-122.299,1580,1202,12,0,0,4.0,1.345622119815668,0.3493150684931507
3,1.75,1490,3800,1.0,0,0,3,6,700,790,1913,0,98118,47.5554,-122.27,2180,4000,113,0,0,4.75,0.3921052631578947,0.5302013422818792
3,1.0,960,8291,1.0,0,0,3,6,960,0,1950,0,98146,47.5006,-122.334,1110,8231,76,0,0,4.0,0.1157882040767096,0.0
1,1.5,1010,5750,1.0,0,0,3,7,1010,0,1911,1948,98136,47.5411,-122.392,1230,5750,115,78,1,2.5,0.1756521739130434,0.0
4,3.5,3110,6829,2.0,0,0,3,8,3110,0,2014,0,98148,47.4349,-122.328,2910,7425,12,0,0,7.5,0.4554107482793967,0.0
3,1.0,2400,17239,1.0,0,0,4,7,1890,510,1940,0,98028,47.75,-122.245,2390,7350,86,0,0,4.0,0.1392192122512907,0.2125
2,1.0,1290,6528,1.5,0,0,4,7,1290,0,1941,0,98115,47.694,-122.29,1670,5712,85,0,0,3.0,0.197610294117647,0.0
4,2.0,2930,12840,1.5,0,0,4,8,2930,0,1965,0,98092,47.2957,-122.187,1960,10920,61,0,0,6.0,0.2281931464174454,0.0
4,2.5,2750,6259,2.0,0,0,3,9,2750,0,2002,0,98092,47.3304,-122.179,2810,6824,24,0,0,6.5,0.4393673110720562,0.0
4,2.5,3002,6042,2.0,0,0,3,8,3002,0,2004,0,98055,47.4231,-122.186,2566,6390,22,0,0,6.5,0.4968553459119497,0.0
5,4.5,3820,5750,2.0,0,3,3,9,2830,990,2000,0,98116,47.5581,-122.385,1750,5750,26,0,0,9.5,0.6643478260869565,0.2591623036649215
3,1.75,1600,7232,1.0,0,0,3,8,1600,0,1966,0,98008,47.6293,-122.121,1970,8120,60,0,0,4.75,0.2212389380530973,0.0
3,1.75,1550,9060,2.0,0,0,3,7,1550,0,1948,1979,98146,47.5093,-122.345,1080,7620,78,47,1,4.75,0.1710816777041942,0.0
4,2.25,1800,2752,2.0,0,0,3,8,1800,0,2014,0,98106,47.5167,-122.346,1650,2752,12,0,0,6.25,0.6540697674418605,0.0
4,2.5,2810,11560,1.0,0,0,5,7,1740,1070,1962,0,98008,47.5846,-122.12,1970,11560,64,0,0,6.5,0.2430795847750865,0.3807829181494662
3,2.5,2440,4800,2.0,0,0,3,10,2440,0,2014,0,98106,47.5595,-122.365,1180,5480,12,0,0,5.5,0.5083333333333333,0.0
4,3.25,4010,13797,2.0,0,0,3,11,4010,0,2003,0,98059,47.5229,-122.152,3980,12120,23,0,0,7.25,0.2906428933826194,0.0
3,1.5,1550,40752,1.0,0,0,5,7,1550,0,1954,0,98031,47.394,-122.202,1550,8000,72,0,0,4.5,0.0380349430702787,0.0
3,2.25,1740,9370,1.0,0,0,3,7,1390,350,1992,0,98198,47.391,-122.316,1740,7555,34,0,0,5.25,0.1856990394877267,0.2011494252873563
4,2.75,2800,19168,2.0,0,0,3,10,2800,0,1992,0,98075,47.5911,-122.037,2010,16020,34,0,0,6.75,0.1460767946577629,0.0
3,2.0,1590,5009,2.0,0,0,4,6,1590,0,1985,0,98125,47.7012,-122.322,1730,6380,41,0,0,5.0,0.3174286284687562,0.0
3,1.5,1530,10827,1.0,0,0,4,8,1530,0,1955,0,98039,47.6354,-122.234,2050,10827,71,0,0,4.5,0.141313383208645,0.0
3,1.75,1820,34800,1.0,0,0,4,6,1820,0,1967,0,98027,47.4616,-121.98,2570,52707,59,0,0,4.75,0.0522988505747126,0.0
4,2.25,2130,9000,2.0,0,0,4,8,2130,0,1965,0,98006,47.5716,-122.159,2110,10431,61,0,0,6.25,0.2366666666666666,0.0
3,1.75,1480,6120,1.5,0,0,3,7,1480,0,1946,0,98115,47.6858,-122.295,1480,6120,80,0,0,4.75,0.2418300653594771,0.0
4,3.5,3770,47480,2.0,0,0,3,9,3770,0,2003,0,98010,47.3552,-121.99,3380,42689,23,0,0,7.5,0.0794018534119629,0.0
4,3.5,3660,4760,2.0,0,0,3,9,2840,820,2014,0,98199,47.6482,-122.409,3210,4640,12,0,0,7.5,0.7689075630252101,0.2240437158469945
3,2.5,2120,9736,2.0,0,0,3,9,2120,0,1988,0,98011,47.7374,-122.219,2490,8763,38,0,0,5.5,0.2177485620377978,0.0
3,2.0,1690,9583,1.0,0,0,4,7,1690,0,1969,0,98059,47.4825,-122.164,1690,9583,57,0,0,5.0,0.1763539601377439,0.0
3,2.0,1660,10000,1.0,0,0,4,7,1010,650,1961,0,98005,47.5852,-122.174,2020,9720,65,0,0,5.0,0.166,0.3915662650602409
4,2.5,2580,9450,1.0,0,0,4,8,1660,920,1959,0,98125,47.703,-122.28,2060,9450,67,0,0,6.5,0.273015873015873,0.3565891472868217
3,2.5,1340,10290,1.0,0,0,4,7,1140,200,1981,0,98042,47.3553,-122.149,1760,7903,45,0,0,5.5,0.13022351797862,0.1492537313432835
4,2.5,2440,6733,2.0,0,0,3,9,2440,0,1999,0,98074,47.6374,-122.064,2570,6496,27,0,0,6.5,0.3623941779296005,0.0
3,2.5,2280,12746,1.0,0,0,4,8,1490,790,1973,0,98005,47.6362,-122.175,2100,12746,53,0,0,5.5,0.1788796485171818,0.3464912280701754
5,3.0,1810,3000,2.0,0,0,3,7,1810,0,1998,0,98118,47.5622,-122.291,1670,3000,28,0,0,8.0,0.6033333333333334,0.0
3,2.75,2180,3703,2.0,0,0,3,8,2180,0,2004,0,98011,47.776,-122.169,2190,3963,22,0,0,5.75,0.588711855252498,0.0
4,2.0,1960,50112,1.0,0,0,4,7,1050,910,1963,0,98058,47.4353,-122.084,2340,44967,63,0,0,6.0,0.0391123882503192,0.4642857142857143
3,1.0,1560,4500,1.5,0,0,3,7,1560,0,1903,0,98122,47.6118,-122.306,1660,4500,123,0,0,4.0,0.3466666666666667,0.0
3,1.5,1250,4000,1.0,0,0,3,7,1250,0,1955,0,98117,47.6916,-122.379,1030,4000,71,0,0,4.5,0.3125,0.0
2,1.0,1640,5515,1.0,0,0,4,7,940,700,1926,0,98103,47.6912,-122.334,2054,5515,100,0,0,3.0,0.2973708068902992,0.4268292682926829
3,1.5,1720,8100,2.0,0,0,3,8,1720,0,1907,0,98107,47.6746,-122.4,2210,8100,119,0,0,4.5,0.2123456790123457,0.0
2,1.0,1070,4200,1.0,0,0,4,6,1070,0,1983,0,98002,47.3336,-122.215,1150,4200,43,0,0,3.0,0.2547619047619047,0.0
3,2.5,2830,3750,3.0,0,0,3,10,2830,0,2014,0,98117,47.6798,-122.385,1780,5100,12,0,0,5.5,0.7546666666666667,0.0
4,2.25,1850,9911,1.0,0,0,4,7,1850,0,1957,0,98008,47.6019,-122.116,1650,8670,69,0,0,6.25,0.1866612854404197,0.0
2,2.5,1770,4950,1.0,0,0,3,7,1770,0,2003,0,98038,47.3497,-122.025,1770,4500,23,0,0,4.5,0.3575757575757576,0.0
3,2.25,1940,5980,1.0,0,0,3,7,1520,420,1987,0,98027,47.5476,-122.075,1910,6309,39,0,0,5.25,0.3244147157190635,0.2164948453608247
4,2.5,2300,22445,2.0,0,0,4,8,2300,0,1992,0,98014,47.6454,-121.902,2640,21886,34,0,0,6.5,0.1024727110715081,0.0
3,1.75,1910,10230,1.0,0,0,4,7,1290,620,1964,0,98031,47.4185,-122.207,1590,10800,62,0,0,4.75,0.1867057673509286,0.3246073298429319
3,2.5,1690,3129,2.0,0,0,3,7,1690,0,2002,0,98053,47.6875,-122.043,1690,3129,24,0,0,5.5,0.5401086609140301,0.0
7,4.75,5370,10800,1.5,0,0,3,8,5370,0,1967,0,98040,47.538,-122.223,2310,10910,59,0,0,11.75,0.4972222222222222,0.0
4,2.0,2070,10800,2.0,0,0,3,7,2070,0,1982,0,98011,47.7264,-122.237,1880,10800,44,0,0,6.0,0.1916666666666666,0.0
2,2.0,840,14564,1.5,0,0,5,6,840,0,1942,0,98106,47.5499,-122.36,1430,7920,84,0,0,4.0,0.0576764625102993,0.0
3,1.0,1220,9600,1.0,0,0,5,7,1220,0,1958,0,98001,47.2622,-122.282,1310,9600,68,0,0,4.0,0.1270833333333333,0.0
3,1.0,1670,4005,1.5,0,0,4,7,1170,500,1939,0,98117,47.6878,-122.38,1240,4005,87,0,0,4.0,0.4169787765293383,0.2994011976047904
4,2.0,2400,12753,1.0,0,0,4,7,2400,0,1962,0,98033,47.6947,-122.177,1830,12060,64,0,0,6.0,0.1881910138790872,0.0
4,2.25,3320,53392,2.0,0,0,4,8,2000,1320,1986,0,98027,47.4724,-122.014,3230,43129,40,0,0,6.25,0.0621816002397362,0.3975903614457831
3,2.5,1600,7295,2.0,0,0,2,7,1600,0,1993,0,98042,47.3904,-122.165,1410,9000,33,0,0,5.5,0.2193283070596298,0.0
3,1.75,1750,7200,1.0,0,0,3,7,1750,0,1966,0,98008,47.6289,-122.119,1810,7590,60,0,0,4.75,0.2430555555555555,0.0
4,2.0,2280,43692,1.0,0,0,3,7,1140,1140,1957,1984,98038,47.4067,-122.03,2580,37938,69,42,1,6.0,0.052183466080747,0.5
3,1.75,1560,9514,1.0,0,0,4,7,1560,0,1967,0,98031,47.4088,-122.21,1550,9600,59,0,0,4.75,0.1639688879545932,0.0
3,1.75,1550,6225,1.0,0,0,4,7,1550,0,1949,0,98002,47.3098,-122.218,1760,9496,77,0,0,4.75,0.2489959839357429,0.0
4,2.5,1660,9760,2.0,0,0,3,7,1660,0,1994,0,98030,47.3635,-122.188,1580,9614,32,0,0,6.5,0.1700819672131147,0.0
4,2.5,1870,16200,1.0,0,0,5,8,1250,620,1974,0,98033,47.6651,-122.174,2000,11250,52,0,0,6.5,0.1154320987654321,0.3315508021390374
4,3.25,3330,17533,1.0,0,2,3,9,1750,1580,1969,0,98033,47.652,-122.2,3340,12798,57,0,0,7.25,0.1899275651628358,0.4744744744744745
3,1.75,1710,15844,1.0,0,0,4,8,1710,0,1964,0,98059,47.4706,-122.1,1990,20359,62,0,0,4.75,0.107927291088109,0.0
4,2.5,2100,4237,2.0,0,0,3,8,2100,0,2006,0,98031,47.3901,-122.174,2100,4575,20,0,0,6.5,0.4956337030918102,0.0
3,2.5,2040,4627,2.0,0,0,3,8,2040,0,1992,0,98052,47.6365,-122.108,2230,4500,34,0,0,5.5,0.4408904257618327,0.0
4,2.5,2380,9614,2.0,0,0,4,10,2380,0,1991,0,98006,47.5623,-122.116,2560,9770,35,0,0,6.5,0.2475556480133139,0.0
2,1.5,1160,1848,2.0,0,0,3,7,1160,0,1972,0,98034,47.7366,-122.176,1160,1566,54,0,0,3.5,0.6277056277056277,0.0
3,1.75,1770,29004,1.0,0,0,3,8,1770,0,1959,0,98023,47.3204,-122.364,2300,24534,67,0,0,4.75,0.0610260653702937,0.0
2,1.0,700,5200,1.0,0,0,5,5,700,0,1952,0,98056,47.4924,-122.174,970,5200,74,0,0,3.0,0.1346153846153846,0.0
3,2.0,1350,11150,1.0,0,0,3,7,1110,240,1995,0,98045,47.446,-121.776,1290,10043,31,0,0,5.0,0.1210762331838565,0.1777777777777777
4,2.5,2060,8451,2.0,0,0,3,8,2060,0,1995,0,98133,47.7168,-122.333,2060,9460,31,0,0,6.5,0.243758135131937,0.0
3,2.5,1800,7318,2.0,0,0,3,8,1800,0,1989,0,98029,47.5747,-122.008,1800,5414,37,0,0,5.5,0.2459688439464334,0.0
2,2.75,1760,4139,2.0,0,0,3,8,1760,0,2010,0,98065,47.5175,-121.878,1870,3076,16,0,0,4.75,0.4252234839333172,0.0
5,2.75,2790,7600,1.5,0,0,4,7,2790,0,1965,0,98056,47.4999,-122.165,1480,7600,61,0,0,7.75,0.3671052631578947,0.0
4,2.5,2230,6487,2.0,0,0,3,7,2230,0,2003,0,98092,47.3287,-122.169,2230,6882,23,0,0,6.5,0.3437644519808848,0.0
5,2.25,2370,15512,2.0,0,0,4,9,2370,0,1981,0,98006,47.5555,-122.15,2380,15100,45,0,0,7.25,0.1527849406910778,0.0
4,1.75,1880,8800,1.0,0,0,3,7,1130,750,1960,0,98168,47.5137,-122.333,1340,8733,66,0,0,5.75,0.2136363636363636,0.3989361702127659
3,2.5,1590,4108,2.0,0,0,3,7,1590,0,2003,0,98056,47.4832,-122.181,2160,3912,23,0,0,5.5,0.3870496592015579,0.0
3,2.5,2090,32718,2.0,1,4,3,7,1550,540,1919,1983,98070,47.3338,-122.511,1200,192268,107,43,1,5.5,0.0638792102206736,0.2583732057416268
4,2.0,1580,7300,1.0,0,0,4,7,1580,0,1955,0,98155,47.7598,-122.328,1180,9450,71,0,0,6.0,0.2164383561643835,0.0
3,1.0,1840,10178,1.0,0,0,3,7,1040,800,1960,0,98198,47.3979,-122.317,2040,10660,66,0,0,4.0,0.1807820789939084,0.4347826086956521
3,2.5,2432,9391,2.0,0,2,3,9,2432,0,2005,0,98001,47.3453,-122.267,2912,8932,21,0,0,5.5,0.2589713555531892,0.0
1,1.0,580,7200,1.0,0,0,3,6,580,0,2000,0,98126,47.5249,-122.373,1360,7560,26,0,0,2.0,0.0805555555555555,0.0
4,1.5,1960,5000,1.0,0,0,3,7,980,980,1912,0,98106,47.5688,-122.363,1300,5000,114,0,0,5.5,0.392,0.5
4,1.75,2520,8442,1.0,0,0,4,7,1640,880,1953,0,98004,47.6317,-122.205,2110,8442,73,0,0,5.75,0.2985074626865671,0.3492063492063492
6,2.5,3300,13501,1.0,0,0,3,8,2060,1240,1980,0,98059,47.5116,-122.163,2060,8745,46,0,0,8.5,0.2444263387897192,0.3757575757575757
3,1.75,1760,6300,1.0,0,0,3,7,1060,700,1963,0,98178,47.5003,-122.26,1340,7300,63,0,0,4.75,0.2793650793650793,0.3977272727272727
7,3.0,2940,8624,1.0,0,0,3,8,1690,1250,1977,0,98155,47.7555,-122.307,1850,8031,49,0,0,10.0,0.3409090909090909,0.4251700680272108
4,2.25,2420,7927,1.0,0,0,4,7,1400,1020,1973,0,98133,47.7583,-122.343,2120,7693,53,0,0,6.25,0.3052857323073041,0.4214876033057851
4,2.5,2790,9910,2.0,0,0,3,8,2790,0,2003,0,98059,47.4891,-122.141,2590,9910,23,0,0,6.5,0.2815338042381433,0.0
4,2.5,1820,11325,1.0,0,0,3,8,1390,430,1976,0,98166,47.4574,-122.361,1990,10802,50,0,0,6.5,0.1607064017660044,0.2362637362637362
4,2.5,1740,6000,1.0,0,0,4,7,1740,0,1952,0,98178,47.5026,-122.236,1190,6000,74,0,0,6.5,0.29,0.0
3,1.5,1460,13503,1.0,0,0,4,6,1460,0,1977,0,98010,47.3119,-122.015,1460,13394,49,0,0,4.5,0.1081241205658001,0.0
3,2.5,2930,9280,2.0,0,0,4,10,2930,0,1988,0,98007,47.6335,-122.151,2730,10090,38,0,0,5.5,0.3157327586206896,0.0
4,2.5,2090,7434,1.0,0,0,3,7,1090,1000,1993,0,98146,47.4962,-122.349,1260,8404,33,0,0,6.5,0.2811407048695184,0.4784688995215311
3,3.0,1520,1884,3.0,0,0,3,8,1520,0,2009,0,98125,47.7176,-122.284,1360,1939,17,0,0,6.0,0.8067940552016986,0.0
4,2.0,1730,9139,2.0,0,0,3,8,1730,0,1957,0,98125,47.7181,-122.316,1410,7311,69,0,0,6.0,0.1892986103512419,0.0
3,1.75,1420,5170,1.0,0,0,4,7,1420,0,1963,0,98007,47.6151,-122.145,2250,7700,63,0,0,4.75,0.2746615087040619,0.0
3,2.5,1860,8060,2.0,0,0,4,8,1860,0,1987,0,98029,47.5674,-122.017,1850,4661,39,0,0,5.5,0.2307692307692307,0.0
2,2.5,2170,8678,1.0,0,0,3,8,2170,0,2008,0,98053,47.7161,-122.014,2170,5890,18,0,0,4.5,0.2500576169624337,0.0
3,2.5,2420,4725,2.0,0,0,3,8,2420,0,2014,0,98038,47.371,-122.018,2370,4200,12,0,0,5.5,0.5121693121693122,0.0
4,2.0,1690,7728,1.5,0,0,4,7,1690,0,1967,0,98198,47.3666,-122.318,1480,8009,59,0,0,6.0,0.2186853002070393,0.0
3,1.75,1800,6000,1.0,0,0,5,7,900,900,1905,0,98103,47.6867,-122.349,1800,3000,121,0,0,4.75,0.3,0.5
2,1.0,770,2191,1.0,0,0,3,6,770,0,1937,0,98108,47.5512,-122.323,940,5000,89,0,0,3.0,0.3514376996805112,0.0
4,2.5,1770,13168,2.0,0,0,3,7,1770,0,1990,0,98019,47.7306,-121.966,2050,14859,36,0,0,6.5,0.1344167679222357,0.0
3,1.75,1320,17390,1.0,0,0,4,7,1320,0,1956,0,98003,47.3257,-122.296,1550,19265,70,0,0,4.75,0.0759056929269695,0.0
3,2.5,1800,2516,2.0,0,0,3,7,1800,0,2001,0,98108,47.5401,-122.293,1800,2562,25,0,0,5.5,0.7154213036565977,0.0
6,1.75,2740,6360,1.0,0,3,3,8,1370,1370,1953,0,98146,47.5062,-122.385,2150,6600,73,0,0,7.75,0.4308176100628931,0.5
4,1.5,1970,4590,2.5,0,0,3,7,1970,0,1909,0,98103,47.666,-122.332,1900,4590,117,0,0,5.5,0.429193899782135,0.0
3,1.0,990,4250,1.0,0,0,4,7,840,150,1924,0,98136,47.5392,-122.39,990,4500,102,0,0,4.0,0.2329411764705882,0.1515151515151515
4,2.5,2600,11280,1.5,0,0,3,7,1570,1030,1961,0,98003,47.336,-122.304,1660,11200,65,0,0,6.5,0.2304964539007092,0.3961538461538461
3,2.0,1760,9282,1.0,0,0,5,7,1100,660,1947,0,98001,47.3413,-122.29,1730,7500,79,0,0,5.0,0.189614307261366,0.375
2,1.75,1620,4879,1.0,0,0,3,7,1040,580,1924,2011,98116,47.5703,-122.385,1500,5000,102,15,1,3.75,0.3320352531256405,0.3580246913580246
4,2.75,2720,3840,2.0,0,0,3,8,1790,930,1920,2009,98107,47.6624,-122.361,1360,3880,106,17,1,6.75,0.7083333333333334,0.3419117647058823
2,1.0,750,6439,1.0,0,0,4,6,750,0,1934,0,98103,47.6995,-122.354,1470,6374,92,0,0,3.0,0.1164777139307345,0.0
3,1.5,1740,5200,1.0,0,0,4,7,1060,680,1977,0,98042,47.3657,-122.094,1540,5200,49,0,0,4.5,0.3346153846153846,0.3908045977011494
2,2.0,1040,5796,1.0,0,2,4,6,1040,0,1921,0,98155,47.7362,-122.29,2300,5796,105,0,0,4.0,0.1794340924775707,0.0
4,2.5,1900,7000,1.0,0,0,2,7,1420,480,1968,0,98023,47.3092,-122.376,1600,7600,58,0,0,6.5,0.2714285714285714,0.2526315789473684
3,1.0,960,12745,1.0,0,0,4,6,960,0,1977,0,98038,47.3617,-122.03,1160,10488,49,0,0,4.0,0.0753236563358179,0.0
5,2.75,2710,6220,2.0,0,0,3,8,2710,0,2014,0,98038,47.3555,-122.061,2530,4759,12,0,0,7.75,0.4356913183279742,0.0
3,2.25,2720,54450,2.0,0,0,3,11,2720,0,1997,0,98027,47.5473,-122.092,3170,60548,29,0,0,5.25,0.0499540863177226,0.0
2,1.0,740,6840,1.0,0,0,5,6,740,0,1942,0,98126,47.5172,-122.375,740,6840,84,0,0,3.0,0.1081871345029239,0.0
6,3.0,4050,36171,2.0,0,0,4,8,2620,1430,1970,0,98027,47.4708,-122.015,3660,42874,56,0,0,9.0,0.1119681512814132,0.3530864197530864
4,2.5,2020,32710,1.0,0,0,3,7,1070,950,1941,0,98168,47.4969,-122.33,1340,17700,85,0,0,6.5,0.0617548150412717,0.4702970297029702
3,2.5,2240,3825,2.0,0,0,3,7,2240,0,1995,0,98117,47.6786,-122.389,1460,5100,31,0,0,5.5,0.5856209150326798,0.0
4,2.25,2260,43847,2.0,0,0,3,8,2260,0,1982,0,98072,47.7713,-122.129,2470,37304,44,0,0,6.25,0.0515428649622551,0.0
3,1.75,2150,4333,1.0,0,0,3,7,1200,950,1956,0,98136,47.5537,-122.388,1480,6500,70,0,0,4.75,0.4961920147703669,0.4418604651162791
2,1.0,850,2850,1.0,0,0,4,7,850,0,1927,0,98115,47.6875,-122.309,1450,4015,99,0,0,3.0,0.2982456140350877,0.0
3,2.25,1350,2839,2.0,0,0,3,7,1350,0,2003,0,98053,47.6824,-122.036,1650,3093,23,0,0,5.25,0.4755195491370201,0.0
3,1.0,1470,7680,1.0,0,0,3,7,1220,250,1946,0,98106,47.5276,-122.359,1470,6784,80,0,0,4.0,0.19140625,0.1700680272108843
2,1.0,1290,2482,2.0,0,0,3,7,1290,0,2008,0,98053,47.6972,-122.025,1290,2482,18,0,0,3.0,0.5197421434327155,0.0
2,1.0,810,4560,1.0,0,0,3,7,810,0,1928,0,98126,47.5425,-122.376,1490,4560,98,0,0,3.0,0.1776315789473684,0.0
4,2.5,2150,7303,2.0,0,0,3,8,2150,0,2005,0,98056,47.5109,-122.183,1940,9569,21,0,0,6.5,0.294399561823908,0.0
3,2.5,2530,13446,2.0,0,0,3,9,2530,0,1993,0,98019,47.7345,-121.961,2450,13446,33,0,0,5.5,0.1881600475977986,0.0
4,2.5,2380,13550,2.0,0,0,3,7,2380,0,1999,0,98188,47.4486,-122.288,1230,9450,27,0,0,6.5,0.1756457564575645,0.0
3,2.0,1490,7697,1.0,0,0,3,7,1490,0,1994,0,98059,47.4852,-122.164,1540,7529,32,0,0,5.0,0.1935819150318306,0.0
5,3.25,2360,3873,2.0,0,0,3,8,1990,370,2006,0,98108,47.5635,-122.299,1720,3071,20,0,0,8.25,0.6093467596178673,0.1567796610169491
2,1.0,860,6000,1.0,0,0,3,6,860,0,1945,0,98022,47.2109,-121.985,1300,6000,81,0,0,3.0,0.1433333333333333,0.0
3,4.25,3300,308080,2.0,0,2,4,9,2520,780,1976,0,98070,47.3979,-122.416,2130,90604,50,0,0,7.25,0.0107115035055829,0.2363636363636363
4,2.5,3220,38448,2.0,0,0,3,10,3220,0,1993,0,98053,47.6854,-122.053,3090,38448,33,0,0,6.5,0.0837494798168955,0.0
